x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.5131348,0.61647624,-4.4058936e-07,0.57633114,0.5680883,-0.13816515,0.58777225,0.46743125,-0.20534807,0.5412139,0.36916304,-0.25919932,0.48522535,0.27623364,-0.30784848,0.62828124,0.28639293,-0.09799962,0.6532954,0.18943682,-0.20802552,0.6043484,0.17308043,-0.30732173,0.5591449,0.19583909,-0.36931735,0.5231586,0.27264592,-0.08026892,0.5036592,0.11429385,-0.19344103,0.4598318,0.12640542,-0.2973979,0.44717854,0.17725518,-0.3580573,0.42276716,0.29671532,-0.07881485,0.37435257,0.16180718,-0.18034154,0.34813952,0.16862915,-0.26961455,0.3608409,0.22061472,-0.31791738,0.33178574,0.3558913,-0.08724551,0.28447175,0.26667368,-0.16895969,0.28143528,0.24953143,-0.22885808,0.30825406,0.26594448,-0.266289,Heh
0.43988886,0.83393574,5.337857e-07,0.5197158,0.78419167,0.0032860679,0.5665466,0.72574043,-0.010580039,0.61527437,0.69220966,-0.03424855,0.67026335,0.6674279,-0.058001194,0.46038657,0.64988935,-0.009411905,0.51241976,0.58042926,-0.04154671,0.5370438,0.5338655,-0.06583462,0.5555941,0.49348575,-0.0853459,0.43014354,0.65463775,-0.037437376,0.5511357,0.6160987,-0.08698212,0.63243836,0.6378385,-0.10657335,0.6782555,0.6613707,-0.1131209,0.41816798,0.67110765,-0.06603227,0.5424776,0.64666766,-0.10694006,0.5650681,0.6947836,-0.096355364,0.55633044,0.7266013,-0.08152857,0.4245373,0.6959614,-0.09632862,0.5240999,0.6727395,-0.12128828,0.54484713,0.7033617,-0.10700443,0.5356858,0.7274003,-0.091484934,Tah
0.2503985,0.7625791,1.93746e-06,0.45000917,0.7111447,-0.010410539,0.60138154,0.63008213,-0.052204948,0.69735277,0.5762211,-0.11988238,0.7238315,0.5153269,-0.17082047,0.51515865,0.43469146,-0.013140485,0.6251193,0.31743544,-0.09203759,0.70171404,0.2375612,-0.13877802,0.76483434,0.17659159,-0.17184208,0.39156884,0.43074003,-0.08828893,0.45412785,0.26389402,-0.21392228,0.5850868,0.19223712,-0.26057947,0.69501716,0.15154472,-0.2748316,0.30394036,0.46198803,-0.1705427,0.5589004,0.37841094,-0.29909316,0.64770436,0.47779724,-0.25675508,0.6415988,0.54495054,-0.19419509,0.28736502,0.5219352,-0.26020312,0.5545337,0.5033949,-0.34904006,0.5969091,0.57170755,-0.32198605,0.55158204,0.61323017,-0.28068113,Zain
0.5691067,0.8125868,1.1881865e-06,0.67882717,0.72421294,-0.030130764,0.73436683,0.6179577,-0.07437707,0.7814095,0.54451215,-0.12892036,0.86442196,0.48651138,-0.18161589,0.5845349,0.47933677,-0.06172906,0.6490564,0.36506468,-0.14156777,0.68444586,0.2882923,-0.19571702,0.7121764,0.21857479,-0.23482186,0.4958241,0.48964033,-0.09481277,0.65514964,0.4437564,-0.2066617,0.7878958,0.4549477,-0.2515994,0.87340105,0.46921018,-0.26573196,0.4361472,0.5306223,-0.13138382,0.62798756,0.5552258,-0.22364625,0.6481852,0.6318001,-0.21439107,0.6183733,0.6698521,-0.19044493,0.4037303,0.58985513,-0.174337,0.568174,0.6243449,-0.23261605,0.5855562,0.6751378,-0.22278991,0.54972565,0.6921403,-0.20361651,Tah
0.29001942,0.7582646,-3.6044545e-07,0.49080774,0.71810734,0.004311549,0.6094522,0.6340434,-0.038134515,0.6934456,0.5588892,-0.09898662,0.642315,0.52917933,-0.15504606,0.42699954,0.42928454,-0.04818284,0.47202012,0.30719292,-0.13188832,0.56947374,0.26798382,-0.16907851,0.65178066,0.26968488,-0.18509628,0.36178833,0.4240393,-0.095674664,0.59371513,0.4560042,-0.18454686,0.5848994,0.5519985,-0.18146841,0.52508074,0.56975365,-0.16090576,0.33256352,0.46038762,-0.14771739,0.5629835,0.5367797,-0.23034132,0.54006785,0.61352235,-0.20735443,0.4775159,0.61372894,-0.17857696,0.3352519,0.5200755,-0.20139354,0.5134388,0.60907876,-0.23924005,0.4941487,0.6637143,-0.21776466,0.43667388,0.6642399,-0.19570506,Reh
0.40786612,0.7711463,1.1553325e-06,0.4988481,0.709983,-0.10004504,0.5379988,0.61261386,-0.14616269,0.4428194,0.54266167,-0.18033938,0.33269876,0.52914286,-0.21404716,0.5748217,0.49194953,-0.0875618,0.6084098,0.37405077,-0.14291042,0.622124,0.29991794,-0.19428158,0.6326783,0.22778964,-0.23359561,0.48939243,0.47360986,-0.07736494,0.5223305,0.34249207,-0.12766714,0.5398093,0.25215226,-0.17978078,0.55614096,0.16489875,-0.21879427,0.4079838,0.4804187,-0.07699628,0.42843148,0.3592486,-0.12541007,0.44696653,0.2797502,-0.16919334,0.46241942,0.20869786,-0.19826736,0.32524368,0.50542784,-0.08601137,0.34019238,0.41030473,-0.124827944,0.35560483,0.34629965,-0.1464587,0.3722229,0.28584594,-0.16261798,Kaf
0.42288384,0.942575,2.4968141e-08,0.55858916,0.8825009,-0.07859004,0.65508175,0.76547927,-0.118040286,0.6034125,0.6660421,-0.15733922,0.4831608,0.658265,-0.19639766,0.5608999,0.6141841,-0.053817295,0.5805633,0.47550175,-0.11075238,0.5868785,0.39237797,-0.14299439,0.587247,0.31864417,-0.16917169,0.448814,0.631694,-0.061361074,0.41624093,0.55315304,-0.17193219,0.45038307,0.65578276,-0.19981499,0.47656646,0.7085338,-0.19071797,0.3538931,0.66667074,-0.07715581,0.3154015,0.614448,-0.19008003,0.37795204,0.70818394,-0.17310947,0.4111274,0.75358546,-0.13082255,0.26210046,0.7129538,-0.09977617,0.2397224,0.6622512,-0.17307164,0.296086,0.722763,-0.15169737,0.32534677,0.7563518,-0.11733692,Beh
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.4845445,0.74366695,-1.6934689e-06,0.6824691,0.67614007,-0.071837105,0.82618356,0.47927803,-0.077764004,0.8770536,0.3056834,-0.08227828,0.82468915,0.18373908,-0.06761307,0.70260584,0.31279516,-0.012761504,0.7205364,0.1566157,-0.12049422,0.728765,0.30510667,-0.15277281,0.7131299,0.4014717,-0.14556026,0.5705833,0.32084697,-0.010416457,0.5811276,0.17528576,-0.13684052,0.60407865,0.36954358,-0.14449751,0.59301984,0.4542532,-0.10551865,0.43408,0.3474835,-0.027304845,0.43444747,0.23057128,-0.1619458,0.47868943,0.41585737,-0.110240065,0.4806807,0.49089307,-0.028294014,0.2863006,0.3861385,-0.04801483,0.30055243,0.2831057,-0.12647237,0.34681666,0.40250248,-0.07645869,0.35305268,0.46145114,-0.009696778,Sad
0.546988,0.7598053,-3.0745286e-07,0.63163155,0.6977695,-0.09138695,0.66586906,0.60978705,-0.118826844,0.59730923,0.5278586,-0.13415684,0.5164809,0.48271376,-0.14523493,0.6823299,0.5039598,-0.0508806,0.6921903,0.3998863,-0.07814833,0.6914953,0.33332747,-0.09851398,0.6900315,0.27728307,-0.11319478,0.589466,0.49875236,-0.02635968,0.57189137,0.41553804,-0.07119242,0.5600993,0.49751538,-0.08766889,0.5653701,0.5476528,-0.081779726,0.5122171,0.5106683,-0.011688654,0.4945259,0.45013815,-0.064270824,0.50807303,0.5277809,-0.07369581,0.5235245,0.58341324,-0.060413077,0.4413223,0.5345858,-0.0046691415,0.416511,0.4468833,-0.035666358,0.3904513,0.40024984,-0.045815594,0.37500215,0.3575775,-0.046320405,Laa
0.5180646,0.84291613,-1.2523716e-06,0.66337276,0.7914947,-0.09879367,0.72882026,0.6749929,-0.14406866,0.62675244,0.56107587,-0.1829568,0.49529752,0.5071851,-0.20289034,0.693766,0.53959984,-0.055682436,0.70787346,0.43735048,-0.14888506,0.6721077,0.5320726,-0.1956292,0.6608039,0.5976057,-0.20921633,0.57805884,0.526232,-0.04487259,0.5746285,0.42601883,-0.15848131,0.56546575,0.52902365,-0.20045194,0.5689201,0.59954745,-0.19889311,0.46887118,0.52973866,-0.051719993,0.44746673,0.4524584,-0.16098802,0.4806539,0.55423355,-0.17846252,0.50808483,0.6392272,-0.1560728,0.36709523,0.5423998,-0.065681085,0.3362193,0.44142404,-0.12018909,0.32015634,0.37604743,-0.13794883,0.3084896,0.3138966,-0.13839804,Meem
0.47321653,0.8339517,-2.0973373e-06,0.6693208,0.73695606,-0.083543405,0.78522253,0.5489714,-0.109008834,0.7727598,0.37815827,-0.1294988,0.72355235,0.25930008,-0.12643406,0.6365097,0.37388954,-0.044246867,0.594397,0.2191296,-0.17052379,0.6223433,0.37717712,-0.21767047,0.631314,0.46621513,-0.22429296,0.48430443,0.39514542,-0.044304717,0.43171942,0.25426584,-0.179726,0.50482595,0.435142,-0.19226047,0.53301203,0.4981915,-0.16378829,0.3457712,0.4399974,-0.063820295,0.28129172,0.31152317,-0.20664294,0.38339928,0.48246366,-0.15442017,0.4251376,0.5404561,-0.07862046,0.20891792,0.506117,-0.08853086,0.17156342,0.41523886,-0.18216619,0.26660633,0.5299468,-0.13868244,0.31190658,0.57988435,-0.07759443,Sad
0.36098883,0.7529665,1.0521749e-07,0.5312395,0.6807278,0.05121808,0.64069045,0.5821427,0.05079664,0.7193537,0.52124494,0.022805998,0.71852183,0.46605426,-0.0076920064,0.5101074,0.39432192,0.04290675,0.5953805,0.25133604,-0.028148994,0.7232605,0.26635265,-0.08993437,0.8086066,0.31686988,-0.123427205,0.45320505,0.39558706,-0.02801935,0.5479883,0.21412532,-0.10896071,0.70306396,0.23276836,-0.17390625,0.7895696,0.29819202,-0.2066761,0.3945495,0.4100615,-0.10189492,0.47890902,0.23003069,-0.16926613,0.6446462,0.24082716,-0.2149497,0.74821615,0.2933529,-0.23505259,0.3467456,0.4436,-0.17254412,0.44237626,0.31579614,-0.23087092,0.5730685,0.29521328,-0.26482764,0.67649823,0.3112297,-0.28247172,Jeem
0.79100394,0.83550227,7.0716106e-07,0.7386625,0.7136623,0.013680526,0.6492221,0.68223506,0.009740673,0.57921,0.7527147,0.0010728097,0.54275256,0.8324207,-0.007663187,0.6119799,0.6237501,-0.01814344,0.49717027,0.6249571,-0.042660963,0.4255996,0.624047,-0.055491447,0.3710551,0.63337517,-0.06282222,0.6021925,0.69977885,-0.03976717,0.4708522,0.70096195,-0.06927505,0.38577306,0.7111179,-0.090919666,0.32412314,0.72317594,-0.10343913,0.6036089,0.7938204,-0.056621473,0.5124349,0.8753693,-0.07884736,0.5498933,0.8934643,-0.071703546,0.58212125,0.87433875,-0.05898164,0.61562306,0.8906497,-0.07228784,0.56112653,0.97174954,-0.08473634,0.59286195,0.9690113,-0.07359002,0.61694235,0.9388377,-0.05920452,Ain
0.38802904,0.6545979,-1.0886989e-06,0.50555855,0.6044356,-0.06790214,0.6027396,0.5183262,-0.09112386,0.6463264,0.4299698,-0.1114138,0.6930574,0.37286854,-0.11999003,0.45490178,0.42766282,-0.039422967,0.43305343,0.36523595,-0.10700408,0.43602422,0.43882918,-0.12978426,0.44257382,0.4979705,-0.12320635,0.3788752,0.43634358,-0.024844274,0.35381943,0.39235508,-0.10817306,0.3744403,0.48183015,-0.12783678,0.39386111,0.53496635,-0.11461041,0.31543547,0.4508275,-0.022544999,0.29193714,0.41651458,-0.102701634,0.32450792,0.4946349,-0.10245011,0.35409927,0.5458271,-0.07151949,0.25343147,0.4691068,-0.024856765,0.23620182,0.3855408,-0.061132133,0.22534083,0.335311,-0.06157668,0.21593061,0.28647476,-0.0465983,Yeh
0.52266675,0.71498406,-1.2227517e-06,0.6327855,0.63610995,-0.04180122,0.6610956,0.51072747,-0.048317283,0.6307456,0.40496066,-0.05256822,0.6275142,0.33693108,-0.04301163,0.55657965,0.45719036,-0.017343935,0.5089061,0.38396543,-0.08104675,0.5330634,0.46404195,-0.10079261,0.55193865,0.5041158,-0.10389321,0.47493356,0.4894516,-0.016972141,0.42018706,0.4193666,-0.10423526,0.48052928,0.5115507,-0.11645667,0.50976723,0.54478765,-0.10393883,0.40852383,0.531217,-0.025894921,0.35679516,0.4720029,-0.115646236,0.4343685,0.5582978,-0.08849637,0.46920976,0.5880276,-0.046314225,0.34596986,0.57922417,-0.03684947,0.3188805,0.54211783,-0.09451867,0.38472715,0.5962944,-0.07621742,0.4115386,0.61525804,-0.04767911,Sad
0.50409377,0.7694975,9.257655e-07,0.6475846,0.6953082,-0.05259447,0.7017761,0.5768048,-0.06712171,0.7175558,0.4631642,-0.08037079,0.7674649,0.39294663,-0.09368896,0.6374365,0.48346722,-0.036407687,0.7005048,0.37013096,-0.07834526,0.741018,0.2995131,-0.10764093,0.7741507,0.24461895,-0.12981854,0.53718597,0.48265168,-0.03999393,0.50249463,0.35644692,-0.08333217,0.47781596,0.27475697,-0.11486432,0.45312557,0.20763892,-0.13615552,0.45240483,0.50847304,-0.052117806,0.3773216,0.40330368,-0.104059085,0.3382797,0.3337277,-0.1362682,0.30576545,0.27013284,-0.15614304,0.38118786,0.55845225,-0.06881171,0.28325933,0.5009282,-0.12345175,0.22204667,0.46090254,-0.14936072,0.1714794,0.4177064,-0.1636161,Sheen
0.33692756,0.84541404,5.8588436e-09,0.40244836,0.79587245,-0.06753998,0.4546085,0.6889865,-0.10996401,0.39367908,0.63392437,-0.14670478,0.30871698,0.62028134,-0.18128504,0.41129118,0.47682187,-0.0802094,0.40441972,0.29406852,-0.1360561,0.40257645,0.18857482,-0.16701637,0.39959434,0.09562284,-0.18724197,0.3410256,0.49881625,-0.0794872,0.3684024,0.44708663,-0.15843196,0.38118145,0.58438545,-0.17532319,0.37701783,0.6379154,-0.17088631,0.2814003,0.53892696,-0.08529896,0.2960958,0.51260763,-0.16126594,0.3198504,0.6317087,-0.14506447,0.3202631,0.6592849,-0.11774384,0.2240695,0.59278256,-0.09638201,0.23429306,0.55005455,-0.13932613,0.26246673,0.6318214,-0.114144705,0.26567817,0.66258544,-0.08572727,Beh
0.32131946,0.51187325,4.5623293e-07,0.39242616,0.43032008,0.05913214,0.4627059,0.38823903,0.0491507,0.50325173,0.3529405,0.01746039,0.5159731,0.3181338,-0.02552858,0.5430721,0.3909664,-0.03551278,0.6443898,0.39512575,-0.10226768,0.70840526,0.40613306,-0.14754128,0.75850505,0.42242208,-0.18361554,0.51643044,0.41168886,-0.11881533,0.6349758,0.41935387,-0.20437577,0.7219276,0.4322845,-0.25678247,0.78969854,0.44617325,-0.29647598,0.4748472,0.43628976,-0.19964088,0.58857566,0.43559474,-0.28408414,0.67286193,0.4448552,-0.3300819,0.74592996,0.44993353,-0.3625714,0.42457193,0.46220607,-0.27364394,0.52139395,0.45717523,-0.3504503,0.5898664,0.45336562,-0.3954697,0.6527202,0.4492835,-0.43213627,Khah
0.44301677,0.8635464,-1.0333306e-06,0.5737088,0.7873908,-0.065358624,0.6907573,0.66792,-0.09742063,0.8130554,0.5887142,-0.13478237,0.93578005,0.5879338,-0.1633435,0.5820651,0.52351093,-0.01214856,0.58344233,0.40821838,-0.09513284,0.5588302,0.5177849,-0.14088729,0.54654914,0.62073123,-0.14806105,0.48542696,0.5176471,-0.0067524407,0.47703248,0.42834657,-0.10605398,0.46964696,0.5750014,-0.1404395,0.47525293,0.6827256,-0.13203037,0.3977353,0.5198405,-0.016773596,0.39364922,0.42226824,-0.10004929,0.40129215,0.5624771,-0.10294945,0.41602606,0.6731582,-0.069343545,0.31619194,0.52669895,-0.03384946,0.32434195,0.37353015,-0.0611252,0.33211887,0.27559918,-0.058201205,0.34128374,0.18099481,-0.0411393,Yeh
0.4324917,0.7058641,-1.9654967e-06,0.6016337,0.6637994,-0.118633665,0.72590256,0.57388675,-0.16576268,0.8114892,0.49262136,-0.20712563,0.91346025,0.44150612,-0.22768651,0.5476219,0.4838687,-0.097596064,0.48374355,0.44886497,-0.21021836,0.47627985,0.5308497,-0.24363124,0.49670464,0.58187646,-0.23675343,0.41543534,0.48930982,-0.07661963,0.35606468,0.46493775,-0.22295336,0.38276893,0.5566985,-0.244823,0.424403,0.6033591,-0.22094257,0.30146897,0.5034475,-0.07565385,0.23387857,0.47467363,-0.22299397,0.2870615,0.55374044,-0.2194274,0.34878603,0.6014123,-0.16878383,0.19720203,0.5209578,-0.08293976,0.1485092,0.44198307,-0.15967849,0.10491854,0.39630783,-0.16825248,0.06673396,0.3491533,-0.15081222,Yeh
0.77056223,0.6811584,5.487954e-07,0.8346636,0.60576093,-0.045138393,0.85620415,0.54292595,-0.05943329,0.86000526,0.4776174,-0.069036804,0.87281436,0.42069316,-0.074757345,0.6500137,0.5139194,0.0091545535,0.5744188,0.48899585,0.0053208675,0.54914993,0.44503313,-0.0063882964,0.5378755,0.40771398,-0.0145211285,0.60597366,0.5292618,0.024362551,0.5234846,0.48322237,0.028098583,0.511586,0.42614686,0.021063695,0.51458836,0.3780835,0.015567075,0.5815334,0.5406863,0.0324127,0.5020726,0.499585,0.030259235,0.49082416,0.4474469,0.027173534,0.49422222,0.40463853,0.026723446,0.5685733,0.5520018,0.034413043,0.5018284,0.5239956,0.03203229,0.48603582,0.48466086,0.03575915,0.48378155,0.44881862,0.041070037,space
0.40672725,0.5639677,-1.5348812e-06,0.5608851,0.5501176,-0.09575419,0.69631326,0.50805527,-0.1503399,0.80758494,0.46692806,-0.202838,0.9169412,0.44710937,-0.24167795,0.6036761,0.41318658,-0.08219174,0.5883303,0.37057745,-0.17818265,0.5457264,0.42181706,-0.22656699,0.53295296,0.46431276,-0.24171625,0.49021354,0.4018537,-0.06824882,0.47297347,0.37143692,-0.18544802,0.44738072,0.44057018,-0.21896781,0.44787067,0.48642462,-0.21511678,0.38564387,0.39880562,-0.069673054,0.36201036,0.35502666,-0.17297061,0.36586112,0.41535693,-0.17967996,0.38685188,0.46316206,-0.15425272,0.29901862,0.4029808,-0.07941886,0.25473115,0.34572122,-0.13426894,0.2047242,0.31115466,-0.15025629,0.16640115,0.27465674,-0.14819202,Yeh
0.922758,0.43323195,1.7122417e-06,0.822616,0.37357688,-0.045070164,0.6478304,0.3711403,-0.09356452,0.5134363,0.4086995,-0.12566486,0.44420522,0.453677,-0.16072741,0.61839336,0.37391466,-0.2286303,0.33563006,0.40098524,-0.29216442,0.19891945,0.4150618,-0.3031426,0.08617476,0.43234923,-0.30055836,0.63781154,0.43389302,-0.22582737,0.3370876,0.45165718,-0.2859188,0.18125692,0.46197745,-0.28513396,0.06752798,0.47831318,-0.27854297,0.66619307,0.4862427,-0.21038787,0.46087104,0.48819688,-0.25111613,0.51647455,0.46572232,-0.21065576,0.5838241,0.45595118,-0.17003311,0.69652486,0.52443373,-0.1957423,0.5399967,0.5107748,-0.2078098,0.58424306,0.49349365,-0.16302077,0.6386843,0.48953316,-0.12293243,Ain
0.4768728,0.7145889,-3.7216407e-07,0.39871535,0.6704179,-0.042732045,0.36476392,0.61142987,-0.07202034,0.38972497,0.5572437,-0.10360387,0.44287303,0.5228158,-0.12918079,0.3853553,0.5173218,-0.014421762,0.37239528,0.44970992,-0.07296281,0.38222525,0.44716656,-0.121855386,0.3953196,0.48107475,-0.14851473,0.45690507,0.5117136,-0.020570386,0.4495863,0.42729506,-0.07362484,0.45230037,0.43603143,-0.11589847,0.44954416,0.47624207,-0.13776122,0.5222757,0.52492267,-0.035739284,0.5316602,0.4612336,-0.080049984,0.51807714,0.46497995,-0.10352708,0.49877858,0.4975635,-0.11262946,0.5886128,0.5551676,-0.056219697,0.5961819,0.5151457,-0.08718305,0.5691413,0.50650984,-0.10177554,0.5309312,0.5188789,-0.10790301,Heh
-0.03645894,0.6149082,1.4347091e-06,0.24643503,0.5683624,0.0576462,0.3838929,0.50102305,0.03670212,0.51324433,0.4514054,-0.020816823,0.6605674,0.4245243,-0.07511951,0.16092281,0.3071287,0.059510514,0.40225255,0.23822893,-0.02088213,0.58061785,0.23923326,-0.0769691,0.70694554,0.25879538,-0.10740659,0.12830682,0.30554897,-0.029292144,0.42214197,0.19805542,-0.10914924,0.5905616,0.21639365,-0.13200082,0.69353884,0.23968004,-0.13115397,0.13548625,0.33141816,-0.1218067,0.46084583,0.3173304,-0.19911623,0.44953403,0.416497,-0.16264242,0.3792414,0.46784005,-0.11593333,0.18495148,0.38167813,-0.21433434,0.42949563,0.37943092,-0.24039076,0.41366613,0.44443965,-0.18629073,0.3501225,0.47636688,-0.13722569,thal
0.4929789,0.9178431,-1.8669179e-07,0.62173826,0.7821586,-0.017167294,0.6551018,0.6046834,-0.0017401009,0.6104063,0.46361932,0.0051723365,0.5605427,0.3979153,0.015376916,0.6256035,0.5147345,0.057835516,0.6100748,0.34735483,0.013104564,0.5882174,0.33181357,-0.02019004,0.5687549,0.39923418,-0.028124355,0.54579794,0.52450544,0.050773866,0.5336972,0.33986247,0.006972709,0.5302772,0.33466923,-0.019762525,0.5335403,0.3932629,-0.021740088,0.4684524,0.5642791,0.031724665,0.4595914,0.47046307,-0.03660236,0.47611904,0.5825523,-0.05036337,0.49159405,0.68093914,-0.03367281,0.38765165,0.62455165,0.012259202,0.3876724,0.5447477,-0.03621455,0.40898037,0.6260682,-0.032852985,0.429582,0.7014865,-0.0142472945,Qaf
0.2953909,0.8040716,4.826136e-07,0.4242718,0.80222785,-0.0103844,0.5303677,0.7556096,-0.0598768,0.6362613,0.7537968,-0.119904645,0.73262066,0.7786803,-0.18083754,0.48339242,0.42554167,-0.06720041,0.6126938,0.35758597,-0.15321834,0.7185809,0.34449,-0.20774865,0.80325425,0.35054916,-0.2392304,0.43373364,0.40897557,-0.10269529,0.6174435,0.5487122,-0.18640633,0.5777617,0.6839795,-0.19355871,0.51776606,0.68545455,-0.18447483,0.39250618,0.47373474,-0.14153488,0.56598437,0.6337916,-0.21862347,0.52409863,0.7523476,-0.19113308,0.46121895,0.73846483,-0.15824829,0.35855556,0.57640123,-0.18246718,0.48537797,0.73458976,-0.22527385,0.45987338,0.8186686,-0.19759962,0.40741715,0.8036804,-0.16852042,Dal
0.32800782,0.8827751,-2.6508627e-07,0.2051696,0.7709753,-0.053766135,0.15415356,0.6040798,-0.0774791,0.27357578,0.4799856,-0.11599763,0.4393204,0.48007125,-0.15272903,0.32839078,0.50378114,0.057344675,0.3974555,0.37182996,-0.0035580597,0.43597236,0.29276085,-0.0373842,0.49311498,0.21842194,-0.06047151,0.4351755,0.5375043,0.041132525,0.4597073,0.44375515,-0.072323464,0.38118872,0.55293685,-0.090299234,0.37079173,0.59805304,-0.061303187,0.5282272,0.58260673,0.0058101765,0.5585984,0.49299,-0.10863915,0.46233532,0.59954923,-0.083248794,0.44540566,0.64709026,-0.024038156,0.62072605,0.6415304,-0.036864113,0.6303355,0.5649843,-0.09236661,0.55316705,0.6282564,-0.0638631,0.53803897,0.66683626,-0.02151519,Beh
0.41975492,0.7222552,-1.8177376e-06,0.58556116,0.6453382,-0.064125866,0.6798782,0.47762442,-0.082216345,0.7234593,0.32380173,-0.10250848,0.7893518,0.22544225,-0.10194478,0.61307603,0.33589086,-0.0005270547,0.6018952,0.20121531,-0.10982818,0.5873577,0.3323055,-0.14740862,0.5842487,0.40683776,-0.14726473,0.48073858,0.33462578,-0.0022245091,0.4613313,0.20331174,-0.12159783,0.47179952,0.36526406,-0.12414307,0.48290795,0.42678562,-0.0870381,0.35296154,0.3487439,-0.025085624,0.32570416,0.23314492,-0.1482154,0.35722253,0.386099,-0.10215349,0.3753996,0.44662783,-0.029327417,0.22881763,0.37351775,-0.052981324,0.19546801,0.2701608,-0.1209494,0.23917134,0.36940345,-0.08126927,0.27240315,0.426108,-0.025862832,Sad
0.37567014,0.664566,1.6042843e-06,0.47836298,0.611862,-0.017232351,0.50269884,0.5278875,-0.032017592,0.49867892,0.46639028,-0.04728422,0.4730928,0.4227062,-0.06411446,0.38910934,0.46860537,-0.046200663,0.5857272,0.4528614,-0.113308445,0.719864,0.43541795,-0.16453435,0.8233695,0.42030132,-0.20110115,0.34874755,0.4742892,-0.070471145,0.5881827,0.45347518,-0.1381797,0.74399173,0.43707478,-0.17351139,0.8699671,0.42281905,-0.19706848,0.3338356,0.49723667,-0.099618174,0.5754107,0.4730836,-0.16981812,0.7293766,0.45280358,-0.19499461,0.8499033,0.43331534,-0.20665164,0.34377685,0.53461486,-0.13030031,0.53387576,0.50960153,-0.1894143,0.65199196,0.49135047,-0.21311465,0.7480991,0.47172782,-0.22661461,Khah
0.45162758,0.7003025,-1.0422312e-06,0.5885892,0.64947194,-0.06476757,0.6758245,0.54654294,-0.08048739,0.68051356,0.43550852,-0.0918613,0.6911476,0.3493787,-0.09335833,0.59367156,0.45550662,-0.022142097,0.57766366,0.3856986,-0.09937444,0.55919117,0.46725637,-0.13318953,0.5556771,0.5335287,-0.13810094,0.50061506,0.46081156,-0.010327263,0.47710964,0.40243906,-0.105097264,0.48266494,0.5081633,-0.125068,0.49903312,0.5744348,-0.11174177,0.41875648,0.47359955,-0.012802309,0.38987297,0.4282648,-0.10889859,0.41616246,0.52801245,-0.09561847,0.44416255,0.58716226,-0.056427322,0.33693844,0.4948983,-0.019365862,0.32016653,0.4461717,-0.082439065,0.34840238,0.51437956,-0.07110779,0.3768574,0.55736077,-0.042029943,Sad
0.79750216,0.25493008,-1.2940343e-06,0.7396349,0.33670282,-0.15834585,0.5953655,0.410643,-0.20253134,0.5090704,0.4903683,-0.20458631,0.5108391,0.54785407,-0.1894211,0.34082007,0.2982766,-0.1551608,0.23965943,0.40788883,-0.14172801,0.3520504,0.4344386,-0.12161827,0.44447893,0.43236348,-0.10847041,0.32052225,0.27529004,-0.05007033,0.26646525,0.3859769,-0.048545036,0.36864653,0.40992004,-0.05314379,0.43758464,0.40160814,-0.06277428,0.34231514,0.26785526,0.05425522,0.2939847,0.37198803,0.047861107,0.3763536,0.39564595,0.030419832,0.45568714,0.38408262,0.016309705,0.3696343,0.27221155,0.15182169,0.32580042,0.34964585,0.13188672,0.38798207,0.37180948,0.11345283,0.455455,0.36253402,0.10392614,Waw
0.7321919,0.71394265,-9.725508e-07,0.79361993,0.59816414,-0.14415674,0.7653171,0.46885374,-0.2328005,0.7424854,0.35184652,-0.2933773,0.71807456,0.24202731,-0.34581134,0.5316736,0.5353849,-0.30228165,0.780096,0.5853984,-0.41098264,0.8324395,0.5845789,-0.4614926,0.78661203,0.5695968,-0.49939257,0.49081847,0.6543589,-0.28174728,0.8128352,0.68936616,-0.35837072,0.8407724,0.6655951,-0.35797238,0.77323985,0.64692175,-0.37695366,0.5120225,0.7596858,-0.26589474,0.7963195,0.7775223,-0.33713302,0.8244642,0.75105745,-0.30238098,0.7607385,0.72832346,-0.2892932,0.5561095,0.8493124,-0.26555777,0.7546922,0.85528183,-0.32923508,0.7982316,0.82686377,-0.31916732,0.7769345,0.80497575,-0.3128809,Alef
